booked_today_list,delivery,expensive,genre,location,num_reviews_list,rating_list,rest_name
,Delivery,  $    $      ,Indian,Midtown East,,,Masala King
,Delivery,  $    $      ,Asian,Murray Hill,(113),4.5 stars out of 5,Wagamama (Murray Hill - 39th Street)
,Delivery,  $    $    $    $  ,Contemporary Asian,NoMad,(43),4.5 stars out of 5,Hortus NYC
,Delivery,  $    $      ,Italian,West Village,(516),4.7 stars out of 5,Aunt Jakes - Greenwich Village
,Delivery,  $    $      ,Italian,Midtown East,(790),4.5 stars out of 5,Bistango at The Kimberly Hotel
,Delivery,  $    $    $    ,Mexican,Theater District / Times Square,(1575),4.2 stars out of 5,Dos Caminos - Times Square
,Delivery,  $    $    $    ,French,West Village,(608),4.6 stars out of 5,Petite Boucherie
,Delivery,  $    $    $    ,Contemporary American,Murray Hill,(164),4 stars out of 5,Ainsworth Midtown
,Delivery,  $    $    $    $  ,French,Upper East Side,(675),4.6 stars out of 5,La Goulue
,Delivery,  $    $    $    ,French,Theater District / Times Square,(5965),4.5 stars out of 5,Chez Josephine
,Delivery,  $    $      ,Italian,Chelsea,(694),4.6 stars out of 5,Chelsea Ristorante
,Delivery,  $    $    $    ,Italian,West Village,(462),4.6 stars out of 5,Baker & co
,Delivery,  $    $      ,Indian,Murray Hill,(282),4.6 stars out of 5,Spice Symphony - 31st St
,Delivery,  $    $    $    ,Indian,Chelsea,(377),4.5 stars out of 5,aRoqa
,Delivery,  $    $    $    ,Steakhouse,Hell's Kitchen,(1654),4.6 stars out of 5,K Rico South American Steakhouse
,Delivery,  $    $    $    ,Italian,Midtown East,(252),4.5 stars out of 5,Barolo East
,Delivery,  $    $    $    ,Italian,Theater District / Times Square,(5092),4.5 stars out of 5,Lattanzi
,Delivery,  $    $      ,American,East Village,(3428),4.7 stars out of 5,The Smith - East Village
,Delivery,  $    $    $    ,Steakhouse,Midtown East,(1184),4.3 stars out of 5,212 Steakhouse
,Delivery,  $    $    $    ,Italian,Union Square,(743),4.4 stars out of 5,.Tarallucci e Vino Union Square
,Delivery,  $    $    $    ,Greek,Midtown West,(966),4.8 stars out of 5,Loi Estiatorio
,Delivery,  $    $      ,Italian,Upper East Side,(2530),4.7 stars out of 5,Tony's Di Napoli - Upper East Side
,Delivery,  $    $      ,Italian,Chelsea,(149),4.2 stars out of 5,Zia Maria Ristorante and Pizzeria
,Delivery,  $    $      ,American,Chelsea,(50),4.7 stars out of 5,The Meatball Shop - Chelsea
,Delivery,  $    $    $    ,Indian,Midtown East,(427),4.3 stars out of 5,Nirvana
,Delivery,  $    $    $    $  ,Italian,Upper East Side,(369),4.5 stars out of 5,Nello
,Delivery,  $    $    $    $  ,French,Chelsea,(707),4.3 stars out of 5,OCabanon
,Delivery,  $    $    $    ,Contemporary American,Gramercy / Flatiron,(2385),4.7 stars out of 5,Giorgio's of Gramercy
,Delivery,  $    $      ,French,East Village,(346),4.4 stars out of 5,Cathédrale
,Delivery,  $    $    $    $  ,Indian,Gramercy / Flatiron,(2187),4.5 stars out of 5,Junoon Main Dining Room
,Delivery,  $    $    $    ,Italian,Midtown West,(1460),4.3 stars out of 5,Serafina Broadway
,Delivery,  $    $      ,American,Hell's Kitchen,(136),4.6 stars out of 5,THE MEATBALL SHOP - HELL'S KITCHEN
,Delivery,  $    $    $    ,American,Midtown East,(1062),4.4 stars out of 5,Madison & Vine
,Delivery,  $    $    $    $  ,American,Gramercy / Flatiron,(5878),4.7 stars out of 5,Craft
,Delivery,  $    $    $    $  ,Brazilian Steakhouse,Midtown West,(2745),4.6 stars out of 5,Fogo de Chao - New York
,Delivery,  $    $    $    ,American,Murray Hill,(563),4.4 stars out of 5,Wine 30
,Delivery,  $    $      ,Mediterranean,Hell's Kitchen,(140),4.6 stars out of 5,Gardenia Terrace
,Delivery,  $    $      ,Contemporary Indian,Gramercy / Flatiron,(426),4.4 stars out of 5,Pippali
,Delivery,  $    $      ,American,Midtown West,(492),4.4 stars out of 5,The Perfect Pint - West
,Delivery,  $    $    $    ,French,Midtown East,(1447),4.7 stars out of 5,Jubilee 1st Avenue
,Delivery,  $    $    $    ,Italian,Chelsea,(402),4.6 stars out of 5,Biricchino
,Delivery,  $    $    $    ,Contemporary Italian,East Village,(1091),4.6 stars out of 5,Cacio e Pepe
,Delivery,  $    $      ,Italian,Theater District / Times Square,(2853),4.3 stars out of 5,Ceci Italian Restaurant
,Delivery,  $    $    $    ,Italian,Theater District / Times Square,(4665),4.7 stars out of 5,La Masseria
,Delivery,  $    $      ,American,Chelsea,(43),4.7 stars out of 5,Westville - Chelsea
,Delivery,  $    $    $    ,Indian,Midtown East,(1540),4.6 stars out of 5,Amma
